"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length","Uniqueness_point"
"1489",5,19,"female","буква","yes",NA,"wrong",NA,0.522380952380952,0.380690388976103
"1490",5,19,"female","цупка","no",NA,"right",NA,0.631609977324263,NA
"1491",5,19,"female","транка","no",NA,"right",NA,0.792018140589569,NA
"1492",5,19,"female","лужа","yes","space","right",0.901244600012433,0.618072562358277,0.61807256235828
"1493",5,19,"female","ноготь","yes","space","right",0.855333400017116,0.619183673469388,0.357570849407583
"1494",5,19,"female","тивло","no",NA,"right",NA,0.674580498866213,NA
"1495",5,19,"female","лонрог","no",NA,"right",NA,0.735147392290249,NA
"1496",5,19,"female","плиттер","no",NA,"right",NA,0.817868480725624,NA
"1497",5,19,"female","чудо","yes","space","right",1.05058949999511,0.69172335600907,0.69172335600907
"1498",5,19,"female","море","yes","space","right",0.987130699970294,0.620272108843537,0.62027210884354
"1499",5,19,"female","груша","yes","space","right",0.802928999997675,0.676507936507937,0.67650793650794
"1500",5,19,"female","ходо","no",NA,"right",NA,0.653968253968254,NA
"1501",5,19,"female","деньги","yes","space","right",0.88743980001891,0.675646258503401,0.562353123067408
"1502",5,19,"female","гласпы","no",NA,"right",NA,0.725351473922902,NA
"1503",5,19,"female","утро","yes","space","right",0.791562200000044,0.494761904761905,0.349725668504448
"1504",5,19,"female","месяц","yes","space","right",0.847303899994586,0.859365079365079,0.85936507936508
"1505",5,19,"female","цатка","no",NA,"right",NA,0.721859410430839,NA
"1506",5,19,"female","чехвинь","no",NA,"right",NA,0.846349206349206,NA
"1507",5,19,"female","зутан","no",NA,"right",NA,0.730589569160998,NA
"1508",5,19,"female","муха","yes","space","right",1.05148510000436,0.649795918367347,0.511521775376817
"1509",5,19,"female","котчох","no",NA,"right",NA,0.909773242630386,NA
"1510",5,19,"female","зима","yes","space","right",1.05594869999913,0.635102040816326,0.63510204081633
"1511",5,19,"female","новзик","no",NA,"right",NA,0.731224489795918,NA
"1512",5,19,"female","фопьяк","no",NA,"right",NA,0.848185941043084,NA
"1513",5,19,"female","труба","yes","space","right",0.933488900016528,0.66827664399093,0.66827664399093
"1514",5,19,"female","кеппет","no",NA,"right",NA,0.693151927437642,NA
"1515",5,19,"female","дярка","no",NA,"right",NA,0.683673469387755,NA
"1516",5,19,"female","берег","yes",NA,"wrong",NA,0.736009070294785,0.73600907029478
"1517",5,19,"female","малянц","no",NA,"right",NA,0.720113378684807,NA
"1518",5,19,"female","конец","yes",NA,"wrong",NA,0.761655328798186,0.76165532879819
"1519",5,19,"female","макичь","no",NA,"right",NA,0.731859410430839,NA
"1520",5,19,"female","зула","no",NA,"right",NA,0.588367346938775,NA
"1521",5,19,"female","прекифь","no",NA,"right",NA,0.914149659863946,NA
"1522",5,19,"female","небо","yes","space","right",0.847475700022187,0.587097505668934,0.433373910967895
"1523",5,19,"female","луна","yes",NA,"wrong",NA,0.557210884353741,0.55721088435374
"1524",5,19,"female","гора","yes","space","right",0.999768099980429,0.634308390022676,0.63430839002268
"1525",5,19,"female","письмо","yes","space","right",0.907245400012471,0.657709750566893,0.510447625033973
"1526",5,19,"female","фектет","no",NA,"right",NA,0.825600907029478,NA
"1527",5,19,"female","бекня","no",NA,"right",NA,0.681383219954649,NA
"1528",5,19,"female","кресло","yes","space","right",1.09266279998701,0.733197278911565,0.591110628041426
"1529",5,19,"female","дактон","no",NA,"right",NA,0.758412698412698,NA
"1530",5,19,"female","карман","yes","space","right",1.10588059999281,0.803083900226757,0.80308390022676
"1531",5,19,"female","пчела","yes","space","right",0.971101299975999,0.787233560090703,0.560405954726539
"1532",5,19,"female","язык","yes","space","right",1.00332260003779,0.780680272108843,0.78068027210884
"1533",5,19,"female","лето","yes","space","right",0.937638700008392,0.634988662131519,0.63498866213152
"1534",5,19,"female","пакет","yes","space","right",1.02142110001296,0.960634920634921,0.96063492063492
"1535",5,19,"female","яйцо","yes","space","right",0.8969893999747,0.629863945578231,0.235612244897958
